unit_no,RUL_true,RUL_pred_005,RUL_pred_05,RUL_pred_095
54.0,164.0,118.438995,186.82736,206.28941
54.0,163.0,127.27675,175.28242,219.89076
54.0,162.0,126.7766,177.54153,211.88591
54.0,161.0,113.86735,187.16086,221.52663
54.0,160.0,126.90811,179.14708,218.79689
54.0,159.0,120.99263,179.60098,210.22838
54.0,158.0,122.251625,191.63281,201.13243
54.0,157.0,123.33386,169.97707,209.31648
54.0,156.0,107.0717,172.38765,205.48636
54.0,155.0,117.494835,182.0504,194.4291
54.0,154.0,119.70588,174.48395,225.20566
54.0,153.0,110.98722,169.91335,232.65044
54.0,152.0,102.44439,158.98997,186.00725
54.0,151.0,114.297005,165.43364,198.03926
54.0,150.0,121.458115,166.80232,210.79147
54.0,149.0,117.76227,180.87343,207.62311
54.0,148.0,118.34168,176.65347,205.80656
54.0,147.0,113.8184,179.52095,248.25807
54.0,146.0,117.15815,164.89641,229.3635
54.0,145.0,112.07363,174.78217,217.37581
54.0,144.0,120.91389,170.05576,227.24162
54.0,143.0,121.95456,163.24106,217.17947
54.0,142.0,127.91166,163.42474,209.63623
54.0,141.0,116.74847,170.85004,215.66733
54.0,140.0,105.80031,161.96684,192.02324
54.0,139.0,119.50019,170.23802,190.43237
54.0,138.0,126.55947,171.92366,250.98155
54.0,137.0,113.64628,165.09808,230.96059
54.0,136.0,110.28564,177.5666,203.85551
54.0,135.0,119.039185,186.14896,227.57166
54.0,134.0,122.47131,176.98471,216.6944
54.0,133.0,114.46258,179.22386,228.32898
54.0,132.0,118.059814,173.62903,211.533
54.0,131.0,118.150505,171.89696,216.67924
54.0,130.0,128.17278,164.00056,235.27586
54.0,129.0,115.67571,172.21664,215.48425
54.0,128.0,114.128006,163.74927,237.18211
54.0,127.0,117.72937,153.72882,235.82709
54.0,126.0,121.06041,162.48914,217.70482
54.0,125.0,126.81765,153.15169,222.08652
54.0,124.0,110.90074,157.05684,227.28145
54.0,123.0,138.04723,149.98442,200.86522
54.0,122.0,118.19674,158.82536,204.87343
54.0,121.0,118.26136,163.77348,221.58292
54.0,120.0,111.41301,168.48056,217.46857
54.0,119.0,106.31384,155.07904,215.23758
54.0,118.0,111.6234,160.82243,255.93022
54.0,117.0,102.16246,165.89355,196.0631
54.0,116.0,109.650566,150.50491,203.11424
54.0,115.0,106.12573,142.28107,191.97647
54.0,114.0,104.21614,141.40614,176.1328
54.0,113.0,105.7267,138.08214,190.21129
54.0,112.0,112.082886,160.96548,204.47614
54.0,111.0,104.744225,141.18512,199.72574
54.0,110.0,113.45865,145.71375,193.47992
54.0,109.0,104.6717,147.90164,207.93164
54.0,108.0,95.70401,132.08557,152.44888
54.0,107.0,101.46442,128.12329,183.72467
54.0,106.0,100.20185,126.51076,189.82072
54.0,105.0,92.126526,137.95499,205.18852
54.0,104.0,100.61544,130.21129,196.3626
54.0,103.0,102.38899,138.40839,196.0413
54.0,102.0,106.883446,142.71922,209.1225
54.0,101.0,103.244095,142.15573,207.35405
54.0,100.0,95.2327,130.72893,211.02711
54.0,99.0,105.55295,137.34645,204.92332
54.0,98.0,107.483665,132.68817,210.19336
54.0,97.0,103.88502,136.92873,213.04466
55.0,219.0,93.36082,138.63242,260.97156
55.0,218.0,90.51871,145.27428,258.79013
55.0,217.0,119.206154,137.90167,212.93344
55.0,216.0,95.55958,128.50769,282.71228
55.0,215.0,94.258835,139.54987,259.9773
55.0,214.0,96.22805,128.16003,260.15048
55.0,213.0,88.109436,121.4631,215.24463
55.0,212.0,97.933846,133.42131,217.42505
55.0,211.0,89.49283,141.82936,246.76083
55.0,210.0,92.47771,122.89712,245.6303
55.0,209.0,85.512,121.717094,209.86972
55.0,208.0,121.611824,111.42186,203.32626
55.0,207.0,88.45736,120.49164,232.8813
55.0,206.0,92.42427,123.14021,250.72679
55.0,205.0,93.35414,120.698654,252.66885
55.0,204.0,98.757935,130.37349,177.99503
55.0,203.0,88.23483,136.13184,229.31737
55.0,202.0,93.04169,132.24878,209.78839
55.0,201.0,82.97848,137.4523,226.41963
55.0,200.0,84.21178,132.4052,199.04626
55.0,199.0,95.00714,138.07762,239.79637
55.0,198.0,94.218925,126.09412,192.01811
55.0,197.0,85.34208,135.80849,243.05074
55.0,196.0,90.41543,127.22813,205.74481
55.0,195.0,86.30428,118.82421,253.92566
55.0,194.0,92.202034,109.74771,246.36975
55.0,193.0,84.25118,116.24014,198.31789
55.0,192.0,84.53206,119.11304,184.39868
55.0,191.0,77.94109,118.921036,256.24487
55.0,190.0,89.491646,128.20522,210.40974
55.0,189.0,82.57842,123.580536,227.3903
55.0,188.0,115.63292,123.96863,201.3171
55.0,187.0,95.98913,129.75214,241.73705
55.0,186.0,102.81632,120.59535,224.63841
55.0,185.0,84.92027,125.87933,229.36554
55.0,184.0,98.86016,134.81946,228.98035
55.0,183.0,85.19838,128.80325,229.31728
55.0,182.0,93.007164,138.95016,235.87987
55.0,181.0,99.967415,139.51666,266.61514
55.0,180.0,92.008865,119.80627,199.38387
55.0,179.0,82.40801,124.79956,231.16258
55.0,178.0,69.42396,101.32851,216.79462
55.0,177.0,83.81256,97.711296,206.09457
55.0,176.0,74.28926,106.859314,218.97446
55.0,175.0,94.10569,110.77234,222.32681
55.0,174.0,90.57119,124.34068,221.7067
55.0,173.0,87.32355,129.01039,217.83272
55.0,172.0,81.5609,136.01701,200.60428
55.0,171.0,95.22961,136.97737,212.99689
55.0,170.0,95.92757,129.66,233.92108
55.0,169.0,94.546196,136.13948,252.28348
55.0,168.0,95.999245,148.87619,268.7288
55.0,167.0,98.95984,126.38544,225.65134
55.0,166.0,83.0256,132.87373,268.12207
55.0,165.0,90.535904,120.56292,236.09648
55.0,164.0,85.01354,114.20141,227.47871
55.0,163.0,86.3224,121.58508,224.20572
55.0,162.0,79.01913,124.421425,227.97601
55.0,161.0,84.149895,120.63704,219.18909
55.0,160.0,87.203285,124.95863,247.57124
55.0,159.0,85.320335,119.12964,244.11353
55.0,158.0,80.34221,114.04594,232.05844
55.0,157.0,82.77878,123.80892,236.70753
55.0,156.0,91.35135,121.35178,226.92183
55.0,155.0,76.917564,120.80262,200.63594
55.0,154.0,92.19323,129.90486,259.84476
55.0,153.0,96.46234,120.954094,235.60855
55.0,152.0,88.82365,122.99428,231.52084
55.0,151.0,98.02231,116.98,216.84322
55.0,150.0,89.51335,122.59297,238.51483
55.0,149.0,91.71986,129.50638,261.8966
55.0,148.0,93.39011,139.09982,223.96497
55.0,147.0,86.66232,122.11641,284.77866
55.0,146.0,75.19401,115.68443,214.8817
55.0,145.0,73.22751,119.75789,242.50873
55.0,144.0,80.33729,119.963425,234.32272
55.0,143.0,78.89984,114.88426,198.51587
55.0,142.0,87.00972,119.113235,236.56003
55.0,141.0,92.21192,119.19592,258.90427
55.0,140.0,92.81055,134.07425,259.03644
55.0,139.0,89.99574,118.91766,218.46742
55.0,138.0,79.683556,113.40195,205.50569
55.0,137.0,86.06426,117.59222,192.85179
56.0,120.0,64.300705,119.73347,165.05626
56.0,119.0,60.315063,124.52391,181.43211
56.0,118.0,68.845314,116.79017,145.62752
56.0,117.0,77.01427,119.76366,130.59337
56.0,116.0,48.646374,114.97967,186.48183
56.0,115.0,65.04664,107.585594,149.81456
56.0,114.0,64.72491,109.59116,182.96431
56.0,113.0,65.13593,112.8001,160.2696
56.0,112.0,72.79063,112.422,223.23743
56.0,111.0,62.47895,111.1467,150.37106
56.0,110.0,54.675877,100.440346,164.79716
56.0,109.0,62.089634,113.27535,150.58133
56.0,108.0,67.98377,110.71038,148.60767
56.0,107.0,64.451004,105.833694,127.467285
56.0,106.0,63.823296,108.27258,171.2579
56.0,105.0,61.922176,113.26825,160.77625
56.0,104.0,86.74103,118.420006,185.05457
56.0,103.0,64.14082,121.911255,197.3184
56.0,102.0,66.057785,121.82182,194.83766
56.0,101.0,57.945263,113.06261,158.75067
56.0,100.0,61.29702,97.54646,101.13831
56.0,99.0,66.523056,105.78779,148.7804
56.0,98.0,62.10868,93.940994,182.37779
56.0,97.0,65.559525,111.279625,150.26875
56.0,96.0,56.91091,104.86483,141.14258
56.0,95.0,61.904453,99.31506,138.19818
56.0,94.0,62.10664,112.43366,133.45338
56.0,93.0,79.94553,93.116646,127.540855
56.0,92.0,57.30046,102.19898,130.77562
56.0,91.0,68.970055,105.37298,163.01077
56.0,90.0,63.477867,110.83421,124.218895
56.0,89.0,65.00834,113.01664,149.03389
56.0,88.0,71.04014,118.044685,135.92885
56.0,87.0,53.612507,84.045,108.79648
56.0,86.0,56.890266,90.74268,126.268135
56.0,85.0,58.387314,90.30389,110.32043
56.0,84.0,51.036804,90.05882,109.910446
56.0,83.0,55.34895,84.96465,123.62327
56.0,82.0,51.02727,93.08268,123.18808
56.0,81.0,53.781292,73.57605,110.093666
56.0,80.0,45.90812,91.05677,144.42732
56.0,79.0,50.488544,81.956535,124.96056
56.0,78.0,79.119225,87.19003,149.93837
56.0,77.0,66.705376,99.81161,127.43168
56.0,76.0,48.012497,78.13126,90.288536
56.0,75.0,46.914032,81.47761,88.67271
56.0,74.0,57.62733,87.836136,137.40134
56.0,73.0,66.68341,84.83979,137.73715
56.0,72.0,59.111076,85.93243,126.6853
56.0,71.0,36.20393,87.18257,108.00789
56.0,70.0,45.706112,73.26129,77.502716
56.0,69.0,44.80187,84.609764,109.221054
56.0,68.0,50.113255,102.33351,126.52445
56.0,67.0,41.176056,70.09056,109.82967
56.0,66.0,46.050278,85.140625,109.527245
56.0,65.0,40.72422,59.178715,70.924835
56.0,64.0,37.97218,70.365814,106.788956
56.0,63.0,40.72194,73.748146,104.55496
56.0,62.0,65.54978,70.14,90.96886
56.0,61.0,43.231174,53.769043,61.398464
56.0,60.0,41.390553,55.159695,60.85334
56.0,59.0,39.956917,65.72827,92.34398
56.0,58.0,34.16532,72.23217,98.96481
56.0,57.0,45.728718,71.82802,81.81611
56.0,56.0,44.284966,64.90371,113.2458
56.0,55.0,36.528915,56.292507,63.05134
56.0,54.0,30.672403,48.480343,72.79834
56.0,53.0,37.47554,55.488213,76.600815
56.0,52.0,44.229145,59.598297,73.58698
56.0,51.0,37.1308,54.84756,75.93686
56.0,50.0,34.0776,43.37144,70.2555
56.0,49.0,38.022003,67.11579,78.87323
56.0,48.0,56.4344,73.067894,83.74595
56.0,47.0,39.081177,70.99051,111.18925
56.0,46.0,47.146908,77.25803,85.436386
56.0,45.0,33.762463,86.13036,94.18795
56.0,44.0,48.674564,64.37365,77.18875
56.0,43.0,40.954025,61.110493,105.38493
56.0,42.0,25.844242,55.238644,95.44605
56.0,41.0,26.421234,50.961952,70.757225
56.0,40.0,23.577166,49.99143,82.56344
56.0,39.0,27.073639,47.989807,64.21609
56.0,38.0,29.557863,44.951294,57.362774
56.0,37.0,26.648155,39.575447,51.722385
56.0,36.0,18.627476,31.533916,60.652023
56.0,35.0,12.661955,34.842045,33.425053
56.0,34.0,12.024999,33.66571,54.57544
56.0,33.0,17.614038,34.62455,61.796005
56.0,32.0,22.443808,34.00809,33.84089
56.0,31.0,19.981373,27.197985,43.707954
56.0,30.0,29.598896,32.86805,34.5233
56.0,29.0,28.34062,25.629385,40.208183
56.0,28.0,20.468832,22.421305,29.535255
56.0,27.0,17.396635,20.174088,31.562428
56.0,26.0,18.090263,27.453516,35.65855
56.0,25.0,19.99507,22.401056,23.024523
56.0,24.0,15.559123,31.233257,31.584885
56.0,23.0,15.234451,29.91888,35.59737
56.0,22.0,14.669785,25.367891,28.721815
56.0,21.0,10.844821,32.88616,27.585672
56.0,20.0,22.83229,23.260353,33.673553
56.0,19.0,13.111126,19.651155,23.939856
56.0,18.0,15.296132,18.228207,24.519156
56.0,17.0,9.88311,18.407112,28.65031
56.0,16.0,6.5314937,19.85142,17.6834
56.0,15.0,18.928196,14.525167,21.842733
57.0,232.0,85.86262,151.33742,215.79059
57.0,231.0,93.951866,145.56122,200.48694
57.0,230.0,79.16017,136.15947,228.58456
57.0,229.0,82.89405,123.89623,215.60626
57.0,228.0,93.93602,129.87369,211.58237
57.0,227.0,122.1716,124.61388,174.93918
57.0,226.0,71.910034,127.63472,179.40291
57.0,225.0,88.64546,126.33415,175.86777
57.0,224.0,80.7417,134.38431,217.17436
57.0,223.0,86.79456,134.62708,175.09377
57.0,222.0,73.66262,130.29654,185.82973
57.0,221.0,81.78665,131.07306,211.18855
57.0,220.0,100.03097,120.70872,196.7675
57.0,219.0,87.62472,108.83807,186.69064
57.0,218.0,81.93433,134.59131,168.49866
57.0,217.0,82.86956,120.375404,210.31367
57.0,216.0,71.14429,123.603546,177.35617
57.0,215.0,79.97479,130.5475,174.31903
57.0,214.0,77.14094,107.23137,235.50198
57.0,213.0,81.08792,108.33842,199.579
57.0,212.0,85.029045,114.51013,185.5346
57.0,211.0,83.58738,117.52823,196.84283
57.0,210.0,82.12112,128.59143,201.37889
57.0,209.0,79.76661,134.25856,198.38638
57.0,208.0,95.22948,141.84167,209.05995
57.0,207.0,87.286385,130.03333,222.55348
57.0,206.0,74.18284,127.943665,176.73
57.0,205.0,82.97819,122.10655,195.65952
57.0,204.0,79.00195,111.60943,189.26253
57.0,203.0,75.92059,128.81445,162.9042
57.0,202.0,80.52269,136.86374,218.32632
57.0,201.0,85.00073,141.24577,213.02238
57.0,200.0,78.19507,134.21327,204.5165
57.0,199.0,70.81909,128.79092,208.7262
57.0,198.0,84.868065,139.82718,207.4718
57.0,197.0,81.87306,132.47696,187.35681
57.0,196.0,82.50415,116.87479,173.97182
57.0,195.0,76.79072,119.1319,203.6604
57.0,194.0,71.92079,140.6793,213.25452
57.0,193.0,72.287506,121.73011,149.07834
57.0,192.0,87.814384,117.19852,199.88814
57.0,191.0,85.6309,138.62683,195.16312
57.0,190.0,86.85364,120.31407,202.22006
57.0,189.0,88.696,138.77533,221.66953
57.0,188.0,82.05235,135.01173,188.60283
57.0,187.0,87.3961,133.77344,219.43875
57.0,186.0,81.01093,123.42246,178.6169
57.0,185.0,76.74384,143.56114,194.21848
57.0,184.0,84.15702,133.44218,188.28323
57.0,183.0,78.5356,125.35536,191.89073
57.0,182.0,88.12711,126.6471,203.56729
57.0,181.0,75.032555,118.098526,206.01521
57.0,180.0,82.22546,136.91457,187.3624
57.0,179.0,78.943245,118.1463,204.16121
57.0,178.0,82.08093,133.17534,209.16418
57.0,177.0,87.60021,125.703896,225.79527
57.0,176.0,88.71753,118.31398,217.83246
57.0,175.0,85.69425,106.77602,193.14815
57.0,174.0,75.92383,129.9105,205.96082
57.0,173.0,78.678925,132.38728,212.74538
57.0,172.0,77.536255,136.2546,170.4209
57.0,171.0,72.47477,120.30241,186.8214
57.0,170.0,70.92473,130.64792,206.16428
57.0,169.0,72.657455,115.73928,203.80571
57.0,168.0,77.33364,115.74795,207.16281
57.0,167.0,78.21935,117.7437,180.67216
57.0,166.0,69.29291,119.323204,185.81108
57.0,165.0,69.685715,117.6145,190.6531
57.0,164.0,71.79568,111.85698,168.66437
57.0,163.0,65.78936,118.519646,209.81702
57.0,162.0,74.935745,124.81027,178.4791
57.0,161.0,70.72269,130.07152,202.11516
57.0,160.0,70.30306,122.91429,177.61635
57.0,159.0,83.1412,136.56721,208.82289
57.0,158.0,64.67626,129.23906,212.64822
57.0,157.0,73.40926,111.98736,154.14917
57.0,156.0,69.00952,113.20999,160.63159
57.0,155.0,73.61245,116.180145,195.08762
57.0,154.0,67.3335,116.78923,152.16104
57.0,153.0,69.03447,102.09841,140.51385
57.0,152.0,57.96414,107.9683,174.47528
57.0,151.0,68.40285,132.48155,185.24786
57.0,150.0,78.06679,117.91529,228.73804
57.0,149.0,69.34283,111.96074,174.52576
57.0,148.0,74.44541,113.39391,174.87856
57.0,147.0,74.622215,126.27594,171.27443
57.0,146.0,76.17541,114.79776,152.88646
57.0,145.0,78.08417,108.67334,142.46404
57.0,144.0,66.14665,97.74276,159.44975
57.0,143.0,72.64975,122.98667,174.9528
57.0,142.0,92.780365,119.16078,149.53554
57.0,141.0,78.276085,124.86251,221.38612
57.0,140.0,79.4561,125.57463,167.25406
57.0,139.0,67.35216,127.12192,183.43382
57.0,138.0,62.846554,128.49173,189.73692
57.0,137.0,78.053474,129.11423,184.6822
57.0,136.0,63.88801,108.59698,158.35185
57.0,135.0,59.630703,113.18917,196.02827
57.0,134.0,58.52429,106.082726,182.79759
57.0,133.0,67.8771,111.9807,167.84088
57.0,132.0,64.76237,126.20713,184.18187
57.0,131.0,68.361755,99.49689,165.81206
57.0,130.0,70.64067,114.00968,161.97859
57.0,129.0,65.032875,96.41134,141.82567
57.0,128.0,60.095253,112.23656,128.80005
57.0,127.0,59.52582,107.26267,154.5782
57.0,126.0,69.634636,115.71146,182.0422
57.0,125.0,54.029205,135.92853,159.28154
57.0,124.0,76.84836,121.095795,189.4545
57.0,123.0,64.57865,121.25642,156.52309
57.0,122.0,66.30489,111.65196,166.22693
57.0,121.0,84.93875,116.222,168.63525
57.0,120.0,69.80343,110.62073,184.08797
57.0,119.0,66.77676,105.03507,113.29071
57.0,118.0,65.63129,101.20272,143.44748
57.0,117.0,70.250404,93.61855,169.04727
57.0,116.0,63.83503,114.09323,173.0161
57.0,115.0,64.459564,109.27446,149.8499
57.0,114.0,58.37531,105.8145,171.11818
57.0,113.0,60.2584,101.120674,142.37558
57.0,112.0,57.708233,99.94712,210.87878
57.0,111.0,76.84011,113.477715,175.10815
57.0,110.0,64.248764,104.99455,148.16309
57.0,109.0,68.37855,121.276245,162.856
57.0,108.0,64.46113,102.80878,169.00769
57.0,107.0,58.017876,114.36674,153.00047
57.0,106.0,46.60979,114.27195,133.62128
57.0,105.0,62.223095,97.16074,162.96461
57.0,104.0,69.236786,110.8992,120.53774
57.0,103.0,48.603077,99.55773,122.82752
58.0,182.0,118.479515,155.61002,221.5839
58.0,181.0,113.2501,165.08203,219.83757
58.0,180.0,108.81345,160.54056,195.88039
58.0,179.0,122.99261,157.69943,200.2558
58.0,178.0,92.09272,149.7272,194.67488
58.0,177.0,104.276825,141.3809,220.6559
58.0,176.0,89.07019,139.27353,210.93161
58.0,175.0,99.16973,134.16315,244.9772
58.0,174.0,102.10733,141.57184,228.84048
58.0,173.0,105.982544,149.55006,184.909
58.0,172.0,107.978294,165.76764,260.2295
58.0,171.0,106.82443,141.72943,197.61432
58.0,170.0,105.16259,162.92657,199.38422
58.0,169.0,109.248085,145.0052,249.83989
58.0,168.0,103.949234,152.60501,214.5899
58.0,167.0,100.44738,154.56152,233.68066
58.0,166.0,111.4669,155.02338,275.4721
58.0,165.0,93.468666,139.7111,236.03865
58.0,164.0,91.75079,136.56787,215.15582
58.0,163.0,104.20231,144.07507,233.90419
58.0,162.0,84.25246,141.41217,208.45073
58.0,161.0,94.20946,140.88808,222.97928
58.0,160.0,88.74696,130.58836,204.29282
58.0,159.0,91.87877,144.15076,196.23724
58.0,158.0,104.30145,144.07394,194.05368
58.0,157.0,100.14232,146.92911,272.2381
58.0,156.0,93.6588,140.4673,222.74625
58.0,155.0,95.77693,140.69482,216.60051
58.0,154.0,88.19463,140.12883,250.89232
58.0,153.0,97.296814,137.56967,185.69716
58.0,152.0,103.1125,138.75493,226.57907
58.0,151.0,94.11857,138.76709,188.54712
58.0,150.0,95.95013,149.92334,198.95747
58.0,149.0,97.59578,153.86887,227.53006
58.0,148.0,102.16303,150.06818,230.19629
58.0,147.0,96.59264,149.56404,228.36914
58.0,146.0,101.602264,129.38457,234.6345
58.0,145.0,101.7182,133.30313,231.20543
58.0,144.0,95.07333,135.48633,189.62952
58.0,143.0,98.15749,137.82251,214.21002
58.0,142.0,94.90011,129.51251,208.57219
58.0,141.0,93.81463,132.71672,210.45494
58.0,140.0,97.76559,133.45021,209.74922
58.0,139.0,87.99678,123.654106,201.18675
58.0,138.0,85.9351,130.94702,243.86877
58.0,137.0,103.55312,135.22649,225.64844
58.0,136.0,89.88185,133.84286,223.9745
58.0,135.0,118.44797,139.42038,213.29532
58.0,134.0,97.28529,135.8892,214.14925
58.0,133.0,114.24881,136.50896,194.09906
58.0,132.0,105.08605,138.5091,230.29279
58.0,131.0,93.614876,150.35477,239.59274
58.0,130.0,100.041405,151.26968,262.87558
58.0,129.0,98.50663,157.68303,229.05586
58.0,128.0,95.28378,129.12653,234.55515
58.0,127.0,95.79649,132.97913,232.90382
58.0,126.0,78.370186,130.86499,259.5078
58.0,125.0,96.914856,124.704796,189.58623
58.0,124.0,94.794876,127.06772,238.33923
58.0,123.0,79.71911,122.66343,230.27904
58.0,122.0,95.92066,118.23225,241.20337
58.0,121.0,101.245544,123.2343,196.85704
58.0,120.0,73.88081,122.62745,234.6371
58.0,119.0,86.551704,117.62847,204.93439
58.0,118.0,78.55577,123.127464,246.40817
58.0,117.0,84.23951,134.09724,231.42972
58.0,116.0,87.05604,120.26061,207.03804
58.0,115.0,93.83575,133.12189,206.92471
58.0,114.0,84.05838,126.2033,213.70506
58.0,113.0,84.04532,125.61962,209.37657
58.0,112.0,90.61205,127.23025,226.7936
58.0,111.0,110.33154,118.16715,222.43555
58.0,110.0,75.5308,131.04831,228.34854
58.0,109.0,80.14969,107.60442,205.114
58.0,108.0,91.41521,131.03488,222.73856
58.0,107.0,75.5124,112.11271,225.23164
58.0,106.0,88.40643,125.971985,208.84453
58.0,105.0,74.74493,117.43111,202.22086
58.0,104.0,77.592224,104.20066,207.6358
58.0,103.0,74.99995,107.95749,209.07677
58.0,102.0,72.33998,95.67057,169.8393
58.0,101.0,64.66005,104.07007,198.40172
58.0,100.0,80.049446,108.32129,221.48618
58.0,99.0,76.88955,109.65237,204.72787
58.0,98.0,77.71575,114.30309,210.23776
58.0,97.0,78.67762,115.98653,183.99449
58.0,96.0,78.857544,116.872284,189.88329
58.0,95.0,81.80478,115.66076,165.00853
58.0,94.0,71.05368,103.487015,195.07454
58.0,93.0,72.35658,102.92339,179.57883
58.0,92.0,65.469086,107.44743,192.06267
58.0,91.0,69.2696,103.94539,213.79286
58.0,90.0,82.37996,113.491,214.14177
58.0,89.0,79.38448,108.78655,189.62532
58.0,88.0,84.64973,112.35,236.48828
58.0,87.0,65.39932,112.80104,195.06316
58.0,86.0,73.371506,121.215294,208.01338
58.0,85.0,73.909386,114.75849,202.48584
58.0,84.0,81.02661,109.031876,220.44696
58.0,83.0,70.54882,102.63204,184.82115
58.0,82.0,67.4228,94.217514,185.87764
58.0,81.0,75.99436,105.17127,189.08632
58.0,80.0,72.04071,104.94763,181.22275
58.0,79.0,72.6016,102.244385,175.76106
58.0,78.0,72.31563,105.51122,198.93655
58.0,77.0,64.51955,125.12683,167.16647
58.0,76.0,71.97416,113.00105,155.13792
58.0,75.0,64.90574,106.15461,179.14224
58.0,74.0,77.51188,117.20922,180.65791
58.0,73.0,67.27305,115.99259,174.88243
58.0,72.0,63.46232,105.81964,194.76036
58.0,71.0,69.25651,92.19382,167.58287
58.0,70.0,68.27723,99.82643,163.60712
58.0,69.0,65.90554,106.568405,195.08855
58.0,68.0,80.32015,107.9099,186.68481
58.0,67.0,60.887527,96.425964,170.18684
58.0,66.0,54.27857,99.99254,175.57855
58.0,65.0,51.919476,101.948906,163.93831
58.0,64.0,54.012245,95.21164,162.95334
58.0,63.0,55.555412,85.493256,114.09178
58.0,62.0,108.3108,77.989944,175.14297
58.0,61.0,42.20806,70.10857,131.97658
58.0,60.0,53.34748,84.09839,136.0528
58.0,59.0,59.38995,92.04887,139.22911
58.0,58.0,77.97962,82.28486,139.22389
58.0,57.0,55.55978,86.95947,144.66626
58.0,56.0,50.47721,81.646225,137.5949
58.0,55.0,48.364292,82.38441,136.72931
58.0,54.0,63.411682,90.3178,114.70577
58.0,53.0,47.455376,103.99198,134.07956
58.0,52.0,52.264572,80.06684,144.75847
58.0,51.0,63.773724,87.36993,124.24411
58.0,50.0,46.659313,74.59113,97.047066
58.0,49.0,57.70642,75.83554,106.288185
58.0,48.0,51.004345,72.11588,101.30631
58.0,47.0,56.31451,87.24097,135.758
58.0,46.0,59.911476,84.967575,136.12804
58.0,45.0,60.73897,68.071594,166.99562
